coeff,ldmc,n,p,sla
2150,-0.03565538528782388,1.0057913286007594,0.07322997326350973,0.6933016930725798
2160,-0.034931857059673686,0.9582240277597532,0.06772283044574565,0.663107237276554
2170,-0.033576167409133016,0.9121114525046896,0.06204743181286533,0.6406381020531526
2180,-0.031820596712618665,0.8541097898299692,0.05211012143775737,0.43491471817205696
2190,-0.03027472918656638,0.859821178319645,0.04444723248824028,0.2546488984061419
2200,-0.028970445080187524,0.9053185458672606,0.043932671727287056,0.21945333490516944
2210,-0.02724367842231515,0.8060579988556144,0.05197163390901549,0.16893881349364645
2220,-0.027967048117860695,0.8570413904838025,0.06542524404857177,0.3908140169576013
2230,-0.03208497327464045,1.0186313959852855,0.08627757897835593,0.8545228722881935
2240,-0.03806909752786073,1.1458699631605467,0.09670950326367174,1.1855355753810215
2250,-0.043885905159248874,1.2089687952916248,0.099602704331116,1.460979678719688
2260,-0.04736854735292153,1.1567525284107516,0.09871420186804455,1.5736395033532944
2270,-0.04862895880986612,1.0592130220543299,0.09057135290354841,1.576959279881346
2280,-0.04794664362418172,0.8927739365962569,0.07733301722664218,1.3654959285719843
2290,-0.046535974215530886,0.6727309259863796,0.07065303006098646,1.0431843465619417
2300,-0.04578013425880102,0.568005802971653,0.0652048955544161,0.8863252535757133
2310,-0.0431547552187423,0.49532308029554206,0.057067201441183865,0.6884136134120503
2320,-0.038541313668703156,0.3176163552298569,0.05291627967490621,0.34368971049678776
2330,-0.03514320825688924,0.15516221124546536,0.04281774351703215,0.05878103930165901
2340,-0.03193767134757878,0.008973427513661592,0.03018712811777429,-0.19613827325318406
2350,-0.02770967637136567,-0.1262165613722257,0.012727166947765337,-0.43085565750132676
2360,-0.021643269609448887,-0.36398957046514197,0.00803898611454168,-0.8084487085232801
2370,-0.0176021630097605,-0.4752020317857404,0.005247409010534672,-1.0447197557490084
2380,-0.013648633750164993,-0.5825339399016654,0.006481423427434595,-1.1950904218415115
2390,-0.009506990591680219,-0.8085078690483469,-0.014423174434502,-1.5506922313538138
2400,-0.00637494339311377,-1.0176269576443557,-0.043131048994840604,-1.9213390599474094
2410,-0.0041281884311800375,-1.061396280707343,-0.02634565098499518,-1.985220863772525
2420,-0.002811028183096082,-1.037024512959451,-0.001310421095557332,-1.908356485372865
2430,-0.0015277453572504311,-1.2530721239227867,-0.031198670333090518,-2.2150620069728735
2440,-0.0011662317814596567,-1.4184086374361429,-0.06151785508426387,-2.457209605517449
2450,-9.24923431295889e-4,-1.5043842657952127,-0.06895778798920721,-2.5686127645547234
2460,-0.00032061148869259003,-1.5357214636366094,-0.06968193771857614,-2.5785863437298033
2470,-5.312180236999014e-4,-1.5928362805941814,-0.09371682056766215,-2.658643240924982
2480,-8.349210870491758e-5,-1.6736076643941127,-0.12428124796947458,-2.8345930681144846
2490,0.0013864853780194905,-1.8993579895712647,-0.17078265952222454,-3.249314683090157
2500,0.0025235366913714773,-1.9237698892781099,-0.17767636739861684,-3.3084961573168314
