coeff,lma,n,p,sla
1710,-0.04655795624346045,1.803064118642075,0.1567045213250442,2.4456097903332177
1720,-0.046414131270180084,1.8075861209910624,0.15734833564215253,2.443926465919913
1730,-0.04219130706451956,1.6282916849707243,0.14505403260665545,2.2092628235219687
1740,-0.037379001355708166,1.4303730145824989,0.13175331872454862,1.9347558461997902
1750,-0.032002714317971824,1.1852428488721123,0.10911244495777733,1.6782810879692973
1760,-0.024742788695406866,0.8375908210736411,0.0781217547062717,1.3109243395370953
1770,-0.01732778220156018,0.47978106091413925,0.04890484523076674,0.9129914231635753
1780,-0.011474833029803533,0.18219559007841352,0.020914545775362142,0.632300002180839
1790,-0.008062175231069852,0.004186875100219867,0.004296749889796246,0.457703433032835
1800,-0.006551629435056255,-0.07405109088494466,-0.0014404909670308295,0.36520756736809695
1810,-0.004277674183350609,-0.19720431092404256,-0.01125150995979533,0.22153306141839008
1820,-0.011658030888484569,0.262527398526784,0.042215384186897256,0.5282947148027624
1830,-0.006374733654083924,0.005562327070188888,0.021420238515278807,0.2087206901880424
1840,0.009060576005945647,-0.8020561211679069,-0.05855214316066512,-0.5393932174952596
1850,-0.004493395021425204,0.06475820543365673,0.062277634893193656,-0.14485236533567547
1860,0.003164019577088931,-0.14242323920616415,0.0494798968525791,-0.44258560314386897
1870,0.037352057760504,-1.8052174579351554,-0.13997523094245776,-1.6894296423456048
1880,0.05004322451146889,-2.465033349685547,-0.22943722890277468,-1.8958804643555485
1890,0.04676020184433332,-2.329746450893153,-0.250073391877921,-1.223399239297744
1900,0.03969195523558439,-1.9643065352406797,-0.23406646867758563,-0.5710418927577676
1910,0.03540126252282421,-1.7104119278189358,-0.20288499906859275,-0.4045428995945065
1920,0.03567875529700901,-1.7209839516769891,-0.1931380458527877,-0.6566027591179183
1930,0.03773294725937042,-1.8370182107817437,-0.19597036528855075,-0.9834843824188351
1940,0.04006583494234969,-1.9646564154651411,-0.20271108003509444,-1.2581935637733215
1950,0.041659974699886124,-2.043747192941766,-0.20540088971372122,-1.4432553850935266
1960,0.04295870082193712,-2.100780507202125,-0.2066108980145529,-1.5913450636561215
1970,0.04499811211043683,-2.2084544176237637,-0.21617379341575627,-1.7845046589025526
1980,0.04600675175650794,-2.252256238574718,-0.21946067818223536,-1.894567173202822
1990,0.04586320308464236,-2.2258783545855767,-0.21443140387479764,-1.959178285975094
2000,0.044829127761876635,-2.1533296290289243,-0.2063041662656218,-1.992659199261607
2010,0.03972129376724303,-1.8388470924674039,-0.17177064913131743,-1.8117909609198084
2020,0.03211245863064704,-1.390100636797465,-0.1253610156846014,-1.5335826405865611
2030,0.027225717192057786,-1.1285948077740864,-0.10696015414398391,-1.3784451711069052
2040,0.02050053652757225,-0.7699942665124595,-0.0791063082171175,-1.0858382135631974
2050,0.011676250065089513,-0.29785437398512254,-0.03610173011137452,-0.6922513554884036
2060,0.0025010974268376298,0.19062953378498132,0.00875112763204124,-0.2744312100930115
2070,-0.004554468531912668,0.5453696440856793,0.04097567099896387,0.010951746821769782
2080,-0.010964957117481485,0.8587465508475812,0.06882357894834532,0.28770587367728784
2090,-0.017451152697641668,1.174371331412977,0.0973040694664595,0.5914031780270289
2100,-0.022968721483844948,1.4349305684256666,0.12177854627907228,0.845882809072198
2110,-0.02745386187732747,1.6437262458297441,0.14017398590001,1.0715555113970616
2120,-0.030766628700976708,1.7893013833112477,0.15290365542702333,1.2415278263636376
2130,-0.03265118124601753,1.8576566207569116,0.1579438619233245,1.3574477867584975
2140,-0.032964679191365136,1.8429634090387057,0.15597942767974154,1.3990373488549883
2150,-0.03257900093047621,1.792579681977441,0.1518380859830506,1.4006201380749328
2160,-0.03166303129030481,1.7195876090019182,0.1457854021176041,1.369476985486634
2170,-0.03034806539215902,1.628787651323563,0.1375277408448789,1.3228145601949768
2180,-0.028722085187803365,1.516987786121239,0.1300605362217296,1.2258711083314398
2190,-0.02765777564808087,1.4461070493658938,0.12766125246922816,1.161407037468721
2200,-0.026970017679055262,1.4106521968088646,0.126651665877752,1.1312629196679067
2210,-0.025606881786577537,1.3362548742461364,0.12044616225553803,1.0419105122513452
2220,-0.026586110018355674,1.3964202772782726,0.1239307006353098,1.109382087199528
2230,-0.030547458509404414,1.6247521759345203,0.14090190573660255,1.3374934543810473
2240,-0.0352445422673926,1.8920182935928573,0.1628171629038671,1.5924525731875045
2250,-0.039252290943043965,2.1235115907026176,0.1817154832557087,1.8194563172935208
2260,-0.04098957296232438,2.2374876462288946,0.19030851326934378,1.9233554953130148
